default,t_risco,valor_emprestimo,prazo_pagamento,limite_credito,renda,signo,genero,perfil_facebook,n_emprestimos_inadiplentes
False,0.25,9035.26,36.0,,110024.96,cance,m,,0.0
False,0.24,17294.96,36.0,,120020.89,cance,m,,0.0
False,0.3,3036.51,36.0,,30024.18,cance,m,True,0.0
False,0.29,30025.96,60.0,157692.0,164022.1,gemi,,False,0.0
False,0.29,8020.11,36.0,32481.0,49020.39,libr,m,False,0.0
False,0.15,10039.73,36.0,,47109.78,cance,m,False,0.0
False,0.32,20021.8,36.0,18896.0,80021.82,cance,f,False,0.0
False,0.48,15023.4,60.0,,70015.71,,,True,0.0
False,0.47,11249.46,36.0,,60015.75,pisce,m,False,0.0
False,0.27,12017.81,36.0,45690.0,60017.89,,f,False,0.0
False,0.29,17627.38,36.0,9163.0,68023.75,gemi,m,False,0.0
False,0.36,15027.08,36.0,0.0,55029.91,capr,,False,0.0
False,0.43,10034.45,36.0,,75014.1,,m,False,0.0
False,0.12,14006.01,36.0,25523.0,79328.0,,m,False,0.0
False,0.25,13024.57,36.0,,54513.97,scor,m,True,0.0
False,0.27,7521.65,36.0,,54522.95,libr,m,,0.0
False,0.34,19132.73,60.0,0.0,80032.52,,m,True,0.0
False,0.34,14040.59,60.0,,32030.84,,f,True,0.0
,0.48,18849.86,60.0,25010.0,48017.65,libr,,True,0.0
False,0.24,20022.06,36.0,,93505.28,libr,m,True,0.0
False,0.4,10031.97,36.0,32168.0,73024.94,pisce,m,False,0.0
False,0.48,20017.16,36.0,85874.0,106822.73,libr,m,False,0.0
False,0.13,21325.15,36.0,27704.0,59018.08,aqua,m,False,0.0
False,0.41,6370.33,36.0,57642.0,160012.64,cance,m,False,0.0
False,0.25,21023.17,36.0,25017.0,95028.07,,,False,0.0
False,0.2,3023.22,36.0,,65226.42,,,False,0.0
False,0.23,15029.98,36.0,10000.0,42026.73,,f,False,0.0
False,0.35,29116.77,60.0,0.0,67028.49,leo,m,,0.0
False,0.24,26012.01,36.0,43204.0,110023.74,gemi,m,False,0.0
False,0.3,12966.38,36.0,29559.0,79135.03,virg,m,False,0.0
False,0.27,8004.99,36.0,,42021.22,pisce,m,False,0.0
False,0.31,12028.53,60.0,73746.0,55026.93,scor,m,True,0.0
False,0.41,5015.74,36.0,9750.0,65026.84,,m,True,0.0
True,0.35,10026.62,36.0,,40023.41,,f,True,0.0
False,0.38,12017.86,36.0,143925.0,310042.7,,m,True,0.0
,0.41,28017.44,60.0,5000.0,80027.51,pisce,,True,0.0
False,0.4,6020.18,36.0,7650.0,84020.25,,,False,0.0
False,0.32,5524.34,36.0,22491.0,28008.3,scor,m,False,0.0
False,0.26,24021.8,60.0,240174.0,80034.29,libr,,False,0.0
False,0.3,6516.73,36.0,28506.0,37009.84,,,,0.0
False,0.4,20035.52,60.0,35133.0,105034.16,cance,m,False,0.0
False,0.16,3218.11,36.0,,48026.65,,m,True,0.0
True,0.21,4812.01,36.0,,32030.19,cance,f,True,0.0
False,0.34,10006.57,36.0,61679.0,44025.04,,f,True,0.0
False,0.12,15015.26,36.0,16162.0,100017.91,arie,m,False,0.0
False,0.28,12616.64,60.0,,67025.51,,m,True,0.0
False,0.23,9628.11,36.0,24812.0,40011.84,pisce,m,True,0.0
True,0.3,4022.73,36.0,5582.0,27013.07,gemi,m,False,0.0
True,0.22,15021.08,36.0,,38412.27,,f,True,0.0
True,0.46,14425.96,36.0,34873.0,38414.61,gemi,m,False,0.0
True,0.45,5628.96,36.0,10008.0,85020.83,cance,m,False,0.0
False,0.42,7016.95,36.0,,62028.81,libr,m,True,0.0
False,0.25,12400.03,36.0,45758.0,44031.29,aqua,f,False,0.0
False,0.23,7694.34,36.0,20023.0,24016.6,virg,f,False,0.0
False,0.28,5015.92,36.0,,30015.11,arie,f,False,0.0
False,0.38,4816.8,36.0,42769.0,55035.18,,m,True,0.0
False,0.41,3274.62,36.0,,25938.27,,m,False,0.0
False,0.22,22013.34,36.0,,80028.43,cance,m,False,0.0
,0.19,10035.68,60.0,58060.0,33023.76,taur,,,0.0
False,0.29,4033.96,36.0,,44477.81,,m,False,0.0
False,0.21,17632.09,36.0,45525.0,40015.09,cance,f,False,0.0
True,0.49,20011.46,60.0,,90013.97,gemi,f,False,0.0
False,0.26,15022.7,60.0,,82021.76,scor,m,False,0.0
False,0.45,7815.17,36.0,0.0,200031.59,virg,f,False,0.0
False,0.23,16022.14,36.0,0.0,111011.29,capr,f,,0.0
False,0.49,6023.67,36.0,,45026.61,virg,m,True,0.0
False,0.22,6124.31,36.0,63976.0,90021.74,cance,m,False,0.0
,0.31,15034.89,60.0,20382.0,41438.53,aqua,,True,0.0
False,0.27,14026.24,36.0,40262.0,40014.77,arie,m,False,0.0
False,0.17,19499.82,36.0,10582.0,60016.04,libr,f,False,0.0
False,0.66,15032.03,36.0,0.0,180017.35,pisce,m,False,0.0
False,0.27,6529.25,36.0,5774.0,40030.64,,m,True,0.0
True,0.37,20030.86,60.0,,38764.07,virg,f,False,0.0
False,0.33,10019.54,36.0,10000.0,49808.34,capr,f,False,0.0
True,0.13,12012.59,36.0,,74517.3,cance,m,True,0.0
False,0.34,8020.81,36.0,46660.0,35018.72,,m,True,0.0
False,0.42,20029.88,36.0,0.0,65020.74,cance,f,,0.0
,0.48,11217.66,60.0,0.0,61056.01,,m,False,0.0
False,0.4,16044.39,36.0,15091.0,112009.48,leo,m,False,0.0
False,0.32,11011.45,36.0,,81018.48,,m,True,0.0
False,0.21,20045.26,36.0,11000.0,101017.54,leo,m,False,0.0
False,0.22,6327.78,36.0,8946.0,73018.89,,m,,0.0
False,0.4,11513.45,60.0,49435.0,39073.75,aqua,m,False,0.0
False,0.28,8034.04,60.0,0.0,40019.39,leo,m,True,0.0
,0.39,28023.49,60.0,53915.0,91530.31,cance,,False,0.0
True,0.39,35017.67,60.0,174142.0,251637.41,,,True,0.0
False,0.25,18028.98,36.0,0.0,62016.2,taur,m,True,0.0
False,0.4,26514.81,60.0,51750.0,178015.42,,f,False,0.0
False,0.38,20027.39,60.0,17619.0,87008.21,leo,m,,0.0
False,0.19,9519.49,36.0,55048.0,70009.95,,f,False,0.0
False,0.49,26025.21,60.0,43844.0,110012.23,libr,m,False,0.0
False,0.2,21030.48,60.0,59307.0,180032.89,scor,m,,0.0
False,0.21,16828.11,36.0,0.0,90021.35,virg,m,,0.0
False,0.37,8026.17,60.0,,60027.3,virg,f,True,0.0
True,0.29,24024.77,60.0,22450.0,93021.88,cance,m,False,0.0
True,0.44,19782.79,60.0,,40010.81,libr,f,True,0.0
,0.47,16015.81,60.0,0.0,37014.37,,,True,0.0
False,0.23,2528.7,36.0,,73016.8,cance,m,False,0.0
False,0.18,17613.35,36.0,1850.0,109026.04,leo,f,,0.0
True,0.29,25020.38,36.0,,84134.18,cance,f,False,0.0
False,0.3,26519.86,60.0,51531.0,60017.08,scor,m,False,0.0
False,0.36,13022.47,60.0,24348.0,39408.96,leo,f,True,0.0
False,0.32,12036.93,36.0,77845.0,58013.09,gemi,f,False,0.0
False,0.28,10515.64,36.0,0.0,39680.76,gemi,m,False,0.0
False,0.18,9630.05,36.0,,65011.29,scor,m,True,0.0
False,0.31,12010.59,36.0,0.0,70017.28,aqua,m,False,0.0
,0.44,8521.03,60.0,,50032.37,,,True,0.0
False,0.41,10031.5,36.0,,79016.51,,m,False,0.0
True,0.31,15037.11,60.0,,36016.87,,f,False,0.0
False,0.38,4017.1,36.0,16319.0,45034.05,,m,False,0.0
False,0.35,20016.06,60.0,10500.0,47014.63,,m,False,0.0
False,0.27,15010.03,36.0,35487.0,80021.23,leo,f,False,0.0
False,0.25,13041.34,36.0,78136.0,63178.06,,m,,0.0
True,0.42,26522.43,60.0,20725.0,60027.08,,m,True,0.0
False,0.25,14019.17,36.0,0.0,100012.61,pisce,,False,0.0
False,0.3,5728.16,36.0,0.0,22018.65,,m,,0.0
False,0.43,17654.85,60.0,,50026.75,cance,m,False,0.0
,0.25,17020.02,60.0,19681.0,44387.51,,,True,0.0
False,0.44,28015.0,60.0,45287.0,110019.01,pisce,m,True,0.0
False,0.21,4158.13,36.0,7439.0,37209.52,,f,False,0.0
False,0.08,7024.84,36.0,,55011.11,,m,False,0.0
False,0.24,4022.08,36.0,,50027.5,,m,True,0.0
False,0.18,27014.44,60.0,36590.0,85034.77,leo,m,False,0.0
False,0.24,3986.68,36.0,0.0,48017.86,virg,m,False,0.0
False,0.26,18021.08,36.0,62319.0,70049.29,cance,f,False,0.0
False,0.15,10825.4,36.0,0.0,65029.23,gemi,m,False,0.0
False,0.19,11527.71,36.0,,60017.55,,m,False,0.0
False,0.27,6010.33,36.0,46445.0,45035.89,scor,m,False,0.0
False,0.31,11017.8,36.0,8246.0,50054.28,aqua,,False,0.0
False,0.26,2774.53,36.0,12402.0,30039.92,pisce,m,True,0.0
,0.3,12026.37,60.0,18955.0,48025.07,taur,,True,0.0
False,0.27,5015.03,36.0,29918.0,54737.65,libr,m,False,0.0
False,0.26,10028.19,36.0,,100034.51,,f,False,0.0
False,0.25,7519.63,60.0,,30020.22,libr,,False,0.0
False,0.12,2822.0,36.0,70840.0,80022.82,,m,False,0.0
False,0.33,3013.17,36.0,,50019.01,arie,f,False,0.0
True,0.35,19843.85,60.0,43219.0,60011.73,gemi,f,True,0.0
False,0.38,10644.73,36.0,35898.0,31032.86,libr,,True,0.0
False,0.32,5510.7,36.0,,20024.45,aqua,f,False,0.0
False,0.38,26763.41,60.0,57749.0,70009.94,,m,False,0.0
False,0.31,26524.19,60.0,55725.0,60034.95,cance,m,False,0.0
False,0.21,16030.5,36.0,,60026.88,,m,False,0.0
False,0.43,2031.53,36.0,,33026.77,cance,m,False,0.0
False,0.19,5338.61,36.0,4503.0,20037.12,scor,m,True,0.0
False,0.26,6636.95,36.0,51174.0,50012.63,cance,m,True,0.0
False,0.23,9020.57,36.0,23510.0,70019.45,cance,m,True,0.0
False,0.39,9630.09,36.0,,32522.1,scor,f,False,0.0
False,0.27,4821.82,36.0,22792.0,45021.18,capr,m,,0.0
False,0.33,19516.58,36.0,33958.0,70025.37,libr,f,False,0.0
False,0.34,4767.77,36.0,,40009.61,scor,f,True,0.0
True,0.27,10188.37,60.0,21826.0,37768.25,gemi,m,True,0.0
False,0.44,10437.49,60.0,76497.0,171372.82,libr,m,False,0.0
False,0.29,9620.75,36.0,71013.0,85029.11,libr,m,False,0.0
,0.26,20048.37,60.0,10727.0,60013.51,,,False,0.0
True,0.3,16016.47,60.0,23986.0,52031.15,aqua,f,False,0.0
False,0.37,35027.72,60.0,,120019.48,capr,m,True,0.0
True,0.6,28042.57,60.0,,80020.25,cance,f,False,0.0
False,0.17,15018.41,36.0,64390.0,91165.99,,m,False,0.0
False,0.3,25035.67,36.0,14796.0,64133.07,virg,m,,0.0
False,0.47,3038.93,36.0,,65029.4,scor,f,False,0.0
False,0.2,6020.03,36.0,,65028.17,,f,False,0.0
False,0.43,20141.12,36.0,,80033.49,libr,m,False,0.0
False,0.21,10041.6,36.0,,36013.4,leo,,True,0.0
False,0.31,4815.33,36.0,3500.0,60013.58,,m,False,0.0
False,0.47,7213.23,36.0,27420.0,68011.35,,m,True,0.0
False,0.32,16034.47,60.0,12600.0,78860.72,,m,False,0.0
False,0.25,6740.55,36.0,0.0,30028.55,,,False,0.0
False,0.37,12024.62,36.0,17805.0,58013.47,aqua,f,,0.0
True,0.34,24256.32,36.0,,104028.27,cance,m,False,0.0
,0.4,25024.81,60.0,0.0,63260.15,,m,True,0.0
False,0.27,24016.03,36.0,36634.0,176791.8,leo,f,True,0.0
,0.26,17016.75,60.0,40426.0,71021.9,scor,,False,0.0
False,0.19,10027.78,36.0,30000.0,62018.35,,f,False,0.0
False,0.34,19018.91,36.0,49025.0,58244.66,,m,True,0.0
False,0.32,12011.76,36.0,44874.0,102879.55,leo,m,False,0.0
,0.46,31309.95,60.0,37370.0,70026.76,arie,,False,0.0
False,0.24,8030.35,36.0,15064.0,31010.27,,m,True,0.0
False,0.14,11329.04,36.0,36540.0,45018.36,virg,f,False,0.0
False,0.52,16009.9,36.0,46048.0,40021.28,cance,f,,0.0
False,0.19,22017.57,36.0,0.0,49533.23,pisce,,False,0.0
False,0.32,16452.36,60.0,29212.0,37031.3,leo,m,True,0.0
True,0.38,10069.89,60.0,,39017.42,,,True,0.0
False,0.18,3514.93,36.0,,55021.42,pisce,f,False,0.0
False,0.15,21025.5,60.0,35413.0,112012.88,arie,m,False,0.0
False,0.25,8017.7,36.0,5977.0,93024.86,capr,m,True,0.0
False,0.27,29021.58,60.0,25590.0,80021.7,cance,m,True,0.0
False,0.16,3522.76,36.0,26297.0,36422.57,,f,True,0.0
,0.2,21013.33,60.0,79326.0,81030.82,cance,,False,0.0
False,0.08,1015.43,36.0,,30025.04,,m,True,0.0
False,0.26,8523.44,36.0,,220030.52,,,True,0.0
False,0.37,3281.79,36.0,78360.0,30015.33,,m,True,0.0
False,0.16,6315.02,36.0,32319.0,39044.15,aqua,m,True,0.0
False,0.37,24013.32,36.0,,68321.82,,m,True,0.0
False,0.32,10027.91,36.0,8750.0,30018.66,,m,False,0.0
False,0.56,6029.81,36.0,,60021.23,pisce,f,True,0.0
False,0.43,2708.85,36.0,0.0,10842.84,capr,m,False,0.0
True,0.34,15044.74,36.0,99773.0,110020.1,,m,True,0.0
False,0.26,9935.53,36.0,14135.0,75016.75,leo,m,True,0.0
False,0.19,24040.36,36.0,8000.0,84017.39,aqua,m,False,0.0
False,0.25,4987.31,36.0,,52018.17,cance,f,True,0.0
False,0.34,12012.23,36.0,63124.0,101031.57,,f,False,0.0
True,0.31,25024.48,36.0,32855.0,98008.16,sagi,f,False,0.0
True,0.29,13538.34,36.0,24200.0,62521.16,gemi,m,True,0.0
False,0.27,20032.08,60.0,,57622.31,,f,True,0.0
False,0.24,10029.76,36.0,,25013.66,,m,,0.0
True,0.21,12003.85,36.0,0.0,49021.08,gemi,f,True,0.0
False,0.28,25013.76,36.0,25873.0,75020.06,,m,False,0.0
True,0.14,10034.62,36.0,,43216.55,libr,f,False,0.0
False,0.21,12638.76,36.0,26818.0,63248.09,arie,m,True,0.0
False,0.33,16010.31,36.0,15735.0,48026.31,cance,f,False,0.0
False,0.19,26820.13,60.0,53113.0,85016.01,pisce,m,,0.0
False,0.46,28004.72,60.0,,252037.42,aqua,f,False,0.0
True,0.23,12043.84,36.0,,37051.1,,m,True,0.0
True,0.45,4517.66,36.0,,15013.16,aqua,f,True,0.0
False,0.31,3272.17,36.0,,45036.87,,m,True,0.0
False,0.35,15019.82,60.0,6500.0,68911.72,virg,m,False,0.0
False,0.42,25016.84,60.0,,85619.78,arie,m,False,0.0
False,0.35,5022.18,36.0,15523.0,50014.94,aqua,m,False,0.0
True,0.28,19433.96,60.0,23073.0,48508.7,gemi,m,False,0.0
False,0.24,8021.9,36.0,,60015.94,libr,m,False,0.0
False,0.15,14025.25,36.0,,120012.47,libr,f,,0.0
,0.51,25481.52,60.0,108446.0,106033.31,pisce,,,0.0
False,0.42,18531.63,36.0,36549.0,91022.4,capr,m,True,0.0
True,0.18,12545.91,36.0,21594.0,42504.64,,f,False,0.0
False,0.5,9626.73,36.0,47457.0,50037.78,,m,False,0.0
False,0.27,8522.42,36.0,,84020.28,virg,m,True,0.0
False,0.19,8021.23,36.0,53668.0,40023.67,pisce,m,False,0.0
False,0.31,12012.99,36.0,27288.0,120020.99,,m,False,0.0
False,0.22,2675.64,36.0,,41011.55,scor,f,,0.0
False,0.14,13016.32,36.0,,75036.62,aqua,m,True,0.0
False,0.14,20015.92,36.0,37571.0,77876.15,virg,f,False,0.0
False,0.27,5539.82,36.0,45611.0,48018.61,,,False,0.0
True,0.36,8041.86,36.0,19569.0,85021.63,capr,m,True,0.0
False,0.21,7022.76,36.0,20736.0,29015.63,libr,f,True,0.0
False,0.22,10029.19,36.0,10030.0,70010.24,libr,m,False,0.0
,,,,,,leo,,False,
,0.23,19035.62,60.0,24768.0,76025.23,,,True,0.0
,0.3,25030.14,60.0,47651.0,83019.63,,,False,0.0
False,0.37,16023.78,36.0,35559.0,150023.7,arie,m,False,0.0
False,0.3,35036.9,36.0,90487.0,100010.23,libr,,False,0.0
False,0.51,5731.42,36.0,,20016.03,leo,f,True,0.0
,0.24,18024.6,60.0,83073.0,68033.62,,,False,0.0
False,0.33,16026.14,36.0,,125017.17,libr,f,True,0.0
False,0.29,14017.91,36.0,29466.0,51029.78,libr,m,False,0.0
False,0.3,18012.15,60.0,67155.0,62018.89,capr,f,True,0.0
False,0.28,13265.6,60.0,,140044.05,,m,False,0.0
False,0.45,10819.13,60.0,,37758.87,,f,True,0.0
,0.35,21745.59,60.0,0.0,48527.42,pisce,,True,0.0
False,0.24,18046.83,36.0,,85516.81,,m,False,0.0
False,0.27,7218.87,36.0,111507.0,25017.23,leo,m,False,0.0
False,0.27,10047.45,36.0,,115031.32,,m,False,0.0
False,0.35,8896.37,36.0,0.0,26025.05,scor,m,True,0.0
False,0.28,8020.58,36.0,,48024.88,,f,False,0.0
False,0.3,7022.92,36.0,123206.0,93013.2,gemi,,True,0.0
False,0.33,3016.16,36.0,0.0,32033.63,taur,f,True,0.0
False,0.15,7213.48,36.0,0.0,245023.8,,f,False,0.0
True,0.31,24035.36,60.0,38764.0,69005.43,libr,f,False,0.0
False,0.41,19786.93,60.0,19660.0,45035.52,,m,False,0.0
True,0.36,32009.46,60.0,,115886.6,aqua,m,True,0.0
False,0.18,2429.62,60.0,,107011.83,cance,f,False,0.0
True,0.26,30012.74,36.0,54861.0,175028.99,,f,True,0.0
False,0.19,3518.6,36.0,84006.0,73009.64,libr,f,False,0.0
False,0.6,6404.13,36.0,22831.0,93021.14,,m,True,0.0
True,0.26,5038.32,60.0,,24017.21,leo,m,False,0.0
False,0.31,14535.32,36.0,8117.0,72021.82,,f,True,0.0
False,0.58,12807.89,36.0,46792.0,75021.65,,m,False,0.0
True,0.17,4773.38,60.0,,24305.99,arie,f,True,0.0
False,0.24,10020.57,36.0,,40571.13,,,,0.0
False,0.43,13025.67,36.0,14977.0,95030.02,virg,m,False,0.0
,,,,,,cance,m,False,
True,0.32,15020.29,60.0,23617.0,105021.04,virg,f,True,0.0
False,0.47,12043.0,36.0,26791.0,150021.64,gemi,m,True,0.0
False,0.35,5508.26,36.0,53378.0,38032.62,libr,,True,0.0
False,0.37,12027.89,36.0,18975.0,560027.19,,f,False,0.0
False,0.39,24007.73,60.0,53817.0,70028.74,,f,True,0.0
False,0.25,13224.27,36.0,40982.0,70021.27,,f,True,0.0
False,0.26,16452.45,36.0,10288.0,60024.98,,m,True,0.0
True,0.38,4665.02,36.0,20296.0,46013.84,pisce,f,True,0.0
False,0.2,5022.38,36.0,,58037.09,,m,True,0.0
False,0.44,5011.54,36.0,34054.0,58808.0,,m,False,0.0
False,0.24,25030.82,36.0,122190.0,140035.46,,m,False,0.0
True,0.21,3016.56,36.0,,55017.05,,m,False,0.0
True,0.34,28018.28,36.0,75495.0,140011.58,capr,f,False,0.0
,0.31,10020.24,60.0,42256.0,65012.32,,,True,0.0
False,0.25,11229.78,36.0,91554.0,41948.66,,m,False,0.0
False,0.3,13012.44,36.0,26359.0,44028.65,cance,m,False,0.0
False,0.21,7030.95,36.0,24200.0,40017.5,pisce,m,False,0.0
False,0.42,35024.98,60.0,0.0,98016.59,scor,m,True,0.0
False,0.34,20017.12,36.0,0.0,80024.29,aqua,f,False,0.0
False,0.14,4823.69,36.0,,50008.13,gemi,f,False,0.0
False,0.25,21616.83,36.0,45962.0,105016.28,,m,True,0.0
True,0.16,11739.96,36.0,13308.0,35028.64,,f,,0.0
False,0.29,1034.72,36.0,,34021.98,,m,False,0.0
False,0.08,8018.92,36.0,,37817.35,cance,,True,0.0
False,0.25,18009.31,36.0,15000.0,71022.49,libr,m,,0.0
False,0.38,16020.08,36.0,21077.0,87007.94,aqua,m,False,0.0
True,0.46,30019.73,60.0,60932.0,104023.38,,m,True,0.0
True,0.27,19397.9,36.0,69208.0,105024.64,pisce,m,False,0.0
False,0.34,25030.64,60.0,24571.0,79191.22,virg,f,True,0.0
False,0.2,13037.42,36.0,33456.0,63014.27,leo,f,False,0.0
False,0.38,6021.93,36.0,,60030.23,,m,True,0.0
True,0.28,25029.56,60.0,,96029.55,cance,m,True,0.0
True,0.35,13504.03,36.0,,50018.88,gemi,m,False,0.0
False,0.41,8526.72,36.0,77495.0,130006.91,,m,True,0.0
False,0.41,14031.27,36.0,32275.0,160014.64,libr,m,True,0.0
False,0.33,7138.68,36.0,32361.0,71411.9,,m,False,0.0
False,0.29,12008.16,36.0,37633.0,75023.78,gemi,m,False,0.0
False,0.19,12277.65,36.0,8800.0,55266.07,,m,False,0.0
True,0.37,6545.15,36.0,0.0,41031.85,leo,m,False,0.0
,0.33,20018.99,60.0,0.0,94930.06,aqua,m,False,0.0
False,0.26,14293.9,60.0,0.0,53023.19,,m,False,0.0
False,0.21,23385.28,36.0,10750.0,65032.45,,m,,0.0
True,0.49,35016.79,60.0,,141973.56,pisce,f,False,0.0
False,0.38,8015.29,36.0,,53016.68,aqua,f,True,0.0
False,0.23,20034.43,60.0,,120010.6,virg,f,True,0.0
False,0.18,4517.06,36.0,,77017.02,cance,m,False,0.0
True,0.43,20028.25,60.0,379793.0,90006.42,scor,f,False,0.0
False,0.16,19993.94,36.0,0.0,96534.74,arie,m,False,0.0
False,0.21,12009.69,36.0,,24011.19,,m,False,0.0
False,0.38,6018.39,36.0,,28026.23,,f,True,0.0
False,0.36,21015.43,36.0,3573.0,52034.85,virg,m,False,0.0
False,0.37,32010.84,36.0,90563.0,98016.55,arie,m,False,0.0
False,0.18,5020.31,36.0,35551.0,49012.01,,f,False,0.0
True,0.21,6264.57,36.0,36279.0,42026.3,,f,False,0.0
False,0.17,7023.39,36.0,0.0,33622.72,,f,,0.0
,0.32,21266.09,60.0,65999.0,48014.81,,,True,0.0
False,0.47,6648.13,36.0,40403.0,71044.94,cance,m,False,0.0
False,0.23,2126.02,36.0,,49019.05,,m,True,0.0
True,0.3,10824.75,36.0,15610.0,76036.74,,m,False,0.0
True,0.34,5035.13,60.0,,40014.38,scor,,True,0.0
False,0.37,2008.53,36.0,,11552.11,,f,False,0.0
False,0.16,20025.6,60.0,44802.0,60044.09,leo,m,True,0.0
False,0.19,10595.53,36.0,0.0,40036.46,leo,m,True,0.0
False,0.3,22278.88,36.0,107232.0,128025.9,aqua,m,False,0.0
False,0.28,3522.34,36.0,69573.0,127023.83,libr,m,False,0.0
False,0.27,14213.55,36.0,8900.0,42894.42,arie,f,False,0.0
True,0.49,6040.82,36.0,6125.0,55013.26,leo,m,True,0.0
False,0.16,28023.21,36.0,52444.0,87019.0,leo,m,True,0.0
False,0.33,13023.92,60.0,0.0,52034.76,leo,f,False,0.0
,0.21,33454.16,60.0,56880.0,75013.66,virg,,True,0.0
False,0.28,28037.01,60.0,22500.0,90035.79,,f,,0.0
False,0.29,2418.44,36.0,,45011.97,cance,m,False,0.0
True,0.23,10021.13,36.0,39130.0,90032.86,sagi,,False,0.0
False,0.36,12624.32,36.0,35670.0,105030.22,,m,False,0.0
False,0.3,3344.67,36.0,14896.0,38014.54,virg,m,False,0.0
True,0.34,18019.94,60.0,4000.0,62016.96,sagi,f,True,0.0
True,0.23,11511.14,36.0,30434.0,65022.54,gemi,f,True,0.0
False,0.22,12027.11,36.0,63812.0,80012.68,,f,,0.0
False,0.4,1023.84,36.0,15317.0,35022.13,gemi,f,False,0.0
True,0.26,4215.44,36.0,41366.0,36520.06,gemi,f,False,0.0
,0.35,12025.62,60.0,27189.0,112005.16,leo,,False,0.0
False,0.34,9036.24,36.0,69469.0,44021.77,cance,m,True,0.0
True,0.36,18023.91,60.0,5000.0,82031.7,arie,m,,0.0
False,0.28,10635.92,60.0,22199.0,42019.38,leo,m,True,0.0
False,0.32,15022.72,36.0,133805.0,64020.57,gemi,m,False,0.0
False,0.26,4023.23,36.0,25975.0,42027.58,,m,False,0.0
False,0.22,7024.51,36.0,0.0,47031.71,virg,m,False,0.0
False,0.33,4019.16,36.0,49784.0,70030.17,,m,True,0.0
False,0.51,12020.29,36.0,35569.0,97876.61,arie,m,False,0.0
False,0.22,14414.15,60.0,0.0,116006.04,libr,f,False,0.0
,0.35,33491.83,60.0,38580.0,90012.0,arie,,True,0.0
False,0.13,18022.26,36.0,0.0,180026.61,cance,f,False,0.0
False,0.44,20037.38,60.0,43456.0,103021.12,taur,m,False,0.0
False,0.17,7230.46,36.0,15186.0,36037.72,arie,f,False,0.0
False,0.18,7215.1,36.0,24037.0,40014.75,libr,f,False,0.0
,,,,,,,,False,
False,0.39,8033.43,36.0,,37021.25,,m,False,0.0
False,0.21,8017.48,36.0,,35018.61,virg,m,True,0.0
False,0.28,6276.85,36.0,1517.0,28017.56,,m,False,0.0
True,0.3,32024.3,60.0,118752.0,103025.21,,m,True,0.0
False,0.21,15305.78,36.0,16592.0,46016.87,,m,True,0.0
False,0.17,8028.68,36.0,7113.0,25036.49,cance,m,False,0.0
False,0.4,15029.97,36.0,118236.0,71529.6,,f,False,0.0
False,0.22,6009.41,36.0,,36032.89,sagi,f,False,0.0
False,0.15,30076.1,36.0,24930.0,72030.37,virg,m,False,0.0
False,0.37,1020.64,36.0,14445.0,67011.21,arie,f,False,0.0
True,0.3,13979.4,36.0,26987.0,40024.49,aqua,m,,0.0
False,0.32,7214.17,36.0,51684.0,125021.13,virg,m,False,0.0
True,0.3,25022.75,60.0,56749.0,145025.29,arie,f,,0.0
False,0.36,9023.48,36.0,,65017.5,libr,m,False,0.0
False,0.28,10024.43,36.0,40569.0,72039.98,virg,m,True,0.0
False,0.42,20017.79,36.0,,117038.63,,f,True,0.0
True,0.42,18016.03,60.0,,70026.43,,m,False,0.0
False,0.24,10051.61,36.0,6096.0,38238.87,,m,False,0.0
False,0.45,15029.15,60.0,28095.0,51953.22,cance,,False,0.0
False,0.23,13013.49,36.0,0.0,45526.16,aqua,m,True,0.0
False,0.25,10025.91,36.0,,75014.78,pisce,f,True,0.0
False,0.24,14018.49,36.0,,40023.55,virg,m,True,0.0
False,0.27,9021.62,36.0,8168.0,112819.23,virg,m,False,0.0
False,0.42,11220.8,36.0,,60018.99,,m,False,0.0
False,0.26,4917.16,36.0,31350.0,39018.32,capr,m,False,0.0
False,0.17,5530.53,36.0,,110033.05,,f,False,0.0
False,0.15,28022.04,36.0,,65031.89,virg,m,False,0.0
False,0.27,15532.84,36.0,6674.0,48010.05,pisce,f,False,0.0
True,0.38,18021.92,60.0,24392.0,50264.0,,f,True,0.0
False,0.24,10039.38,36.0,0.0,32533.89,pisce,m,False,0.0
False,0.46,8475.66,36.0,17230.0,58021.11,gemi,m,False,0.0
False,0.19,14025.55,36.0,51548.0,115025.05,,m,False,0.0
False,0.33,8021.64,36.0,59334.0,85017.0,,m,,0.0
False,0.25,10414.87,36.0,33889.0,175035.05,libr,m,,0.0
True,0.33,14015.28,60.0,3414.0,60025.15,pisce,f,True,0.0
,,,,,,cance,,False,
False,0.57,5028.09,36.0,26661.0,32030.44,cance,m,False,0.0
,,,,,,cance,,False,
False,0.17,4018.67,36.0,,300012.22,,m,False,0.0
True,0.46,14824.64,36.0,29133.0,51019.07,gemi,f,,0.0
False,0.24,12013.53,36.0,,50035.36,leo,m,True,0.0
False,0.42,14015.19,36.0,0.0,76015.14,capr,m,False,0.0
False,0.47,25007.76,60.0,32194.0,121018.35,pisce,m,,0.0
False,0.31,30015.16,60.0,,124909.64,,m,,0.0
False,0.14,10018.03,36.0,,84030.0,,m,False,0.0
False,0.3,15019.78,36.0,18000.0,76837.13,aqua,m,False,0.0
False,0.36,16015.72,36.0,23459.0,45018.34,leo,m,False,0.0
